1.571000e+03 2.036412e-03 
1.581000e+03 2.036412e-03 
1.591000e+03 2.036411e-03 
1.601000e+03 2.036410e-03 
1.611000e+03 2.036409e-03 
1.621000e+03 2.036408e-03 
1.631000e+03 2.036408e-03 
1.641000e+03 2.036407e-03 
1.651000e+03 2.036406e-03 
1.661000e+03 2.036405e-03 
1.671000e+03 2.036405e-03 
1.681000e+03 2.036404e-03 
1.691000e+03 2.036403e-03 
1.701000e+03 2.036402e-03 
1.711000e+03 2.036401e-03 
1.721000e+03 2.036401e-03 
1.731000e+03 2.036400e-03 
1.741000e+03 2.036399e-03 
1.751000e+03 2.036398e-03 
1.761000e+03 2.036397e-03 
1.771000e+03 2.036397e-03 
1.781000e+03 2.036396e-03 
1.791000e+03 2.036395e-03 
1.801000e+03 2.036394e-03 
1.811000e+03 2.036393e-03 
1.821000e+03 2.036393e-03 
1.831000e+03 2.036392e-03 
1.841000e+03 2.036391e-03 
1.851000e+03 2.036390e-03 
1.861000e+03 2.036389e-03 
1.871000e+03 2.036389e-03 
1.881000e+03 2.036388e-03 
1.891000e+03 2.036387e-03 
1.901000e+03 2.036386e-03 
1.911000e+03 2.036385e-03 
1.921000e+03 2.036385e-03 
1.931000e+03 2.036384e-03 
1.941000e+03 2.036383e-03 
1.951000e+03 2.036382e-03 
1.961000e+03 2.036381e-03 
1.971000e+03 2.036381e-03 
1.981000e+03 2.036380e-03 
1.991000e+03 2.036379e-03 
2.001000e+03 2.036378e-03 
2.011000e+03 2.036377e-03 
2.021000e+03 2.036377e-03 
2.031000e+03 2.036376e-03 
2.041000e+03 2.036375e-03 
2.051000e+03 2.036374e-03 
2.061000e+03 2.036374e-03 
2.071000e+03 2.036373e-03 
2.081000e+03 2.036372e-03 
2.091000e+03 2.036371e-03 
2.101000e+03 2.036370e-03 
2.111000e+03 2.036370e-03 
2.121000e+03 2.036369e-03 
2.131000e+03 2.036368e-03 
2.141000e+03 2.036367e-03 
2.151000e+03 2.036366e-03 
2.161000e+03 2.036366e-03 
2.171000e+03 2.036365e-03 
2.181000e+03 2.036364e-03 
2.191000e+03 2.036363e-03 
2.201000e+03 2.036362e-03 
2.211000e+03 2.036362e-03 
2.221000e+03 2.036361e-03 
2.231000e+03 2.036360e-03 
2.241000e+03 2.036359e-03 
2.251000e+03 2.036358e-03 
2.261000e+03 2.036358e-03 
2.271000e+03 2.036357e-03 
2.281000e+03 2.036356e-03 
2.291000e+03 2.036355e-03 
2.301000e+03 2.036354e-03 
2.311000e+03 2.036353e-03 
2.321000e+03 2.036353e-03 
2.331000e+03 2.036352e-03 
2.341000e+03 2.036351e-03 
2.351000e+03 2.036350e-03 
2.361000e+03 2.036349e-03 
2.371000e+03 2.036349e-03 
2.381000e+03 2.036348e-03 
2.391000e+03 2.036347e-03 
2.401000e+03 2.036346e-03 
2.411000e+03 2.036345e-03 
2.421000e+03 2.036345e-03 
2.431000e+03 2.036344e-03 
2.441000e+03 2.036343e-03 
2.451000e+03 2.036342e-03 
2.461000e+03 2.036341e-03 
2.471000e+03 2.036341e-03 
2.481000e+03 2.036340e-03 
2.491000e+03 2.036339e-03 
2.501000e+03 2.036338e-03 
2.511000e+03 2.036337e-03 
2.521000e+03 2.036337e-03 
2.531000e+03 2.036336e-03 
2.541000e+03 2.036335e-03 
2.551000e+03 2.036334e-03 
2.561000e+03 2.036333e-03 
2.571000e+03 2.036333e-03 
2.581000e+03 2.036332e-03 
2.591000e+03 2.036331e-03 
2.601000e+03 2.036330e-03 
2.611000e+03 2.036329e-03 
2.621000e+03 2.036329e-03 
2.631000e+03 2.036328e-03 
2.641000e+03 2.036327e-03 
2.651000e+03 2.036326e-03 
2.661000e+03 2.036325e-03 
2.671000e+03 2.036324e-03 
2.681000e+03 2.036324e-03 
2.691000e+03 2.036323e-03 
2.701000e+03 2.036322e-03 
2.711000e+03 2.036321e-03 
2.721000e+03 2.036320e-03 
2.731000e+03 2.036320e-03 
2.741000e+03 2.036319e-03 
2.751000e+03 2.036318e-03 
2.761000e+03 2.036317e-03 
2.771000e+03 2.036316e-03 
2.781000e+03 2.036316e-03 
2.791000e+03 2.036315e-03 
2.801000e+03 2.036314e-03 
2.811000e+03 2.036313e-03 
2.821000e+03 2.036312e-03 
2.831000e+03 2.036312e-03 
2.841000e+03 2.036311e-03 
2.851000e+03 2.036310e-03 
2.861000e+03 2.036309e-03 
2.871000e+03 2.036308e-03 
2.881000e+03 2.036307e-03 
2.891000e+03 2.036307e-03 
2.901000e+03 2.036306e-03 
2.911000e+03 2.036305e-03 
2.921000e+03 2.036304e-03 
2.931000e+03 2.036303e-03 
2.941000e+03 2.036303e-03 
2.951000e+03 2.036302e-03 
2.961000e+03 2.036301e-03 
2.971000e+03 2.036300e-03 
2.981000e+03 2.036299e-03 
2.991000e+03 2.036299e-03 
3.001000e+03 2.036298e-03 
3.011000e+03 2.036297e-03 
3.021000e+03 2.036296e-03 
3.031000e+03 2.036295e-03 
3.041000e+03 2.036294e-03 
3.051000e+03 2.036294e-03 
3.061000e+03 2.036293e-03 
3.071000e+03 2.036292e-03 
3.081000e+03 2.036291e-03 
3.091000e+03 2.036290e-03 
3.101000e+03 2.036290e-03 
3.111000e+03 2.036289e-03 
3.121000e+03 2.036288e-03 
3.131000e+03 2.036287e-03 
3.141000e+03 2.036286e-03 
3.151000e+03 2.036285e-03 
3.161000e+03 2.036285e-03 
3.171000e+03 2.036284e-03 
3.181000e+03 2.036283e-03 
3.191000e+03 2.036282e-03 
3.201000e+03 2.036281e-03 
3.211000e+03 2.036281e-03 
3.221000e+03 2.036280e-03 
3.231000e+03 2.036279e-03 
3.241000e+03 2.036278e-03 
3.251000e+03 2.036277e-03 
3.261000e+03 2.036277e-03 
3.271000e+03 2.036276e-03 
3.281000e+03 2.036275e-03 
3.291000e+03 2.036274e-03 
3.301000e+03 2.036273e-03 
3.311000e+03 2.036272e-03 
3.321000e+03 2.036272e-03 
3.331000e+03 2.036271e-03 
3.341000e+03 2.036270e-03 
3.351000e+03 2.036269e-03 
3.361000e+03 2.036268e-03 
3.371000e+03 2.036267e-03 
3.381000e+03 2.036267e-03 
3.391000e+03 2.036266e-03 
3.401000e+03 2.036265e-03 
3.411000e+03 2.036264e-03 
3.421000e+03 2.036263e-03 
3.431000e+03 2.036263e-03 
3.441000e+03 2.036262e-03 
3.451000e+03 2.036261e-03 
3.461000e+03 2.036260e-03 
3.471000e+03 2.036259e-03 
3.481000e+03 2.036258e-03 
3.491000e+03 2.036258e-03 
3.501000e+03 2.036257e-03 
3.511000e+03 2.036256e-03 
3.521000e+03 2.036255e-03 
3.531000e+03 2.036254e-03 
3.541000e+03 2.036254e-03 
3.551000e+03 2.036253e-03 
3.561000e+03 2.036252e-03 
3.571000e+03 2.036251e-03 
3.581000e+03 2.036250e-03 
3.591000e+03 2.036249e-03 
3.601000e+03 2.036249e-03 
3.611000e+03 2.036248e-03 
3.621000e+03 2.036247e-03 
3.631000e+03 2.036246e-03 
3.641000e+03 2.036245e-03 
3.651000e+03 2.036244e-03 
3.661000e+03 2.036244e-03 
3.671000e+03 2.036243e-03 
3.681000e+03 2.036242e-03 
3.691000e+03 2.036241e-03 
3.701000e+03 2.036240e-03 
3.711000e+03 2.036240e-03 
3.721000e+03 2.036239e-03 
3.731000e+03 2.036238e-03 
3.741000e+03 2.036237e-03 
3.751000e+03 2.036236e-03 
3.761000e+03 2.036235e-03 
3.771000e+03 2.036235e-03 
3.781000e+03 2.036234e-03 
3.791000e+03 2.036233e-03 
3.801000e+03 2.036232e-03 
3.811000e+03 2.036231e-03 
3.821000e+03 2.036230e-03 
3.831000e+03 2.036230e-03 
3.841000e+03 2.036229e-03 
3.851000e+03 2.036228e-03 
3.861000e+03 2.036227e-03 
3.871000e+03 2.036226e-03 
3.881000e+03 2.036225e-03 
3.891000e+03 2.036225e-03 
3.901000e+03 2.036224e-03 
3.911000e+03 2.036223e-03 
3.921000e+03 2.036222e-03 
3.931000e+03 2.036221e-03 
3.941000e+03 2.036220e-03 
3.951000e+03 2.036220e-03 
3.961000e+03 2.036219e-03 
3.971000e+03 2.036218e-03 
3.981000e+03 2.036217e-03 
3.991000e+03 2.036216e-03 
4.001000e+03 2.036216e-03 
4.011000e+03 2.036215e-03 
4.021000e+03 2.036214e-03 
4.031000e+03 2.036213e-03 
4.041000e+03 2.036212e-03 
4.051000e+03 2.036211e-03 
4.061000e+03 2.036211e-03 
4.071000e+03 2.036210e-03 
4.081000e+03 2.036209e-03 
4.091000e+03 2.036208e-03 
4.101000e+03 2.036207e-03 
4.111000e+03 2.036206e-03 
4.121000e+03 2.036206e-03 
4.131000e+03 2.036205e-03 
4.141000e+03 2.036204e-03 
4.151000e+03 2.036203e-03 
4.161000e+03 2.036202e-03 
4.171000e+03 2.036201e-03 
4.181000e+03 2.036201e-03 
4.191000e+03 2.036200e-03 
4.201000e+03 2.036199e-03 
4.211000e+03 2.036198e-03 
4.221000e+03 2.036197e-03 
4.231000e+03 2.036196e-03 
4.241000e+03 2.036196e-03 
4.251000e+03 2.036195e-03 
4.261000e+03 2.036194e-03 
4.271000e+03 2.036193e-03 
4.281000e+03 2.036192e-03 
4.291000e+03 2.036191e-03 
4.301000e+03 2.036191e-03 
4.311000e+03 2.036190e-03 
4.321000e+03 2.036189e-03 
4.331000e+03 2.036188e-03 
4.341000e+03 2.036187e-03 
4.351000e+03 2.036186e-03 
4.361000e+03 2.036185e-03 
4.371000e+03 2.036185e-03 
4.381000e+03 2.036184e-03 
4.391000e+03 2.036183e-03 
4.401000e+03 2.036182e-03 
4.411000e+03 2.036181e-03 
4.421000e+03 2.036180e-03 
4.431000e+03 2.036180e-03 
4.441000e+03 2.036179e-03 
4.451000e+03 2.036178e-03 
4.461000e+03 2.036177e-03 
4.471000e+03 2.036176e-03 
4.481000e+03 2.036175e-03 
4.491000e+03 2.036175e-03 
4.501000e+03 2.036174e-03 
4.511000e+03 2.036173e-03 
4.521000e+03 2.036172e-03 
4.531000e+03 2.036171e-03 
4.541000e+03 2.036170e-03 
4.551000e+03 2.036170e-03 
4.561000e+03 2.036169e-03 
4.571000e+03 2.036168e-03 
4.581000e+03 2.036167e-03 
4.591000e+03 2.036166e-03 
4.601000e+03 2.036165e-03 
4.611000e+03 2.036165e-03 
4.621000e+03 2.036164e-03 
4.631000e+03 2.036163e-03 
4.641000e+03 2.036162e-03 
4.651000e+03 2.036161e-03 
4.661000e+03 2.036160e-03 
4.671000e+03 2.036159e-03 
4.681000e+03 2.036159e-03 
4.691000e+03 2.036158e-03 
4.701000e+03 2.036157e-03 
4.711000e+03 2.036156e-03 
4.721000e+03 2.036155e-03 
4.731000e+03 2.036154e-03 
4.741000e+03 2.036154e-03 
4.751000e+03 2.036153e-03 
4.761000e+03 2.036152e-03 
4.771000e+03 2.036151e-03 
4.781000e+03 2.036150e-03 
4.791000e+03 2.036149e-03 
4.801000e+03 2.036149e-03 
4.811000e+03 2.036148e-03 
4.821000e+03 2.036147e-03 
4.831000e+03 2.036146e-03 
4.841000e+03 2.036145e-03 
4.851000e+03 2.036144e-03 
4.861000e+03 2.036143e-03 
4.871000e+03 2.036143e-03 
4.881000e+03 2.036142e-03 
4.891000e+03 2.036141e-03 
4.901000e+03 2.036140e-03 
4.911000e+03 2.036139e-03 
4.921000e+03 2.036138e-03 
4.931000e+03 2.036138e-03 
4.941000e+03 2.036137e-03 
4.951000e+03 2.036136e-03 
4.961000e+03 2.036135e-03 
4.971000e+03 2.036134e-03 
4.981000e+03 2.036133e-03 
4.991000e+03 2.036132e-03 
